"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_206747" 64.0868481728844 4.63786038978742 1.39276983955407 3.32995464008064 0.000868601329247925 0.0193401028309682 "SERA_MANSE" "chr_13"
"evgLocus_168011" 132.465605043311 -4.93005232648399 1.48300358371765 -3.32436979965021 0.000886186019573944 0.0196585598675487 "DOA_DROME" "chr_03"
"evgLocus_689513" 16.1975192679173 -3.58800197044428 1.07925820189941 -3.32450748498336 0.000885748558084389 0.0196585598675487 "." "chr_Z"
"evgLocus_161938" 244.971144666449 5.19238282494929 1.56253637642832 3.32304764438071 0.000890397052670588 0.0196882373087568 "PEBPH_CAEEL" "chr_23"
"evgLocus_880774" 27.8701769568961 -4.92629548216146 1.48252093052482 -3.3229179978036 0.000890810970978059 0.0196882373087568 "." "chr_18"
"evgLocus_196809" 802.348835959432 -5.15442914238794 1.55159173846174 -3.32202667403867 0.000893661502575165 0.01969664470912 "." "chr_11"
"evgLocus_206718" 581.0659613231 -6.33853455727404 1.90839542473593 -3.32139475661923 0.000895687549356998 0.01969664470912 "EF1G_ARTSA" "chr_16"
"evgLocus_397555" 21.6064828310265 -4.78751904548859 1.44169937672113 -3.32074711468413 0.000897768429015736 0.01969664470912 "COPB2_RAT" "chr_Z"
"evgLocus_642925" 30.1578111680404 -5.05503486617493 1.52206233503179 -3.3211746653394 0.000896394202717604 0.01969664470912 "TKTL2_MOUSE" "chr_09"
"evgLocus_707403" 309.397113276371 4.58531808310269 1.38141029932506 3.31930208233065 0.000902427494286129 0.019762667192054 "." "chr_20"
"evgLocus_398426" 32.6138487286578 -4.43697473976025 1.33743692877796 -3.31752073259589 0.000908201750594798 0.0198528262233122 "." "chr_27"
"evgLocus_182315" 1609.34077122437 5.49796696564278 1.65827646349216 3.31547066287404 0.00091488943458255 0.019917162609589 "ILEU_XENTR" "chr_18"
"evgLocus_384514" 67.107538319003 -4.41363946167872 1.3313780701776 -3.31509100273069 0.00091613294915131 0.019917162609589 "PLSL_MOUSE" "chr_28"
"evgLocus_765635" 399.861012708603 -5.00015043277951 1.50815728094695 -3.31540383483079 0.000915108205393014 0.019917162609589 "MTDC_CHICK" "chr_04"
"evgLocus_222410" 230.415206487078 -4.65685014904861 1.40542929077303 -3.31347167703271 0.000921454391815451 0.0199965618832559 "SAM11_MOUSE" NA
"evgLocus_228277" 28.8043162194243 -4.84447995006286 1.46263567287095 -3.31215766162315 0.000925793556126458 0.0200543960376833 "TBB4B_MESAU" "chr_26"
"evgLocus_41817" 52370.6249700935 5.9837834189546 1.80697104374805 3.31149934010173 0.000927974588355189 0.0200653566677018 "LEDL2_DROME" "chr_10"
"evgLocus_477671" 50.2265941035374 4.97161428189544 1.50184264246626 3.31034300220112 0.000931817087637597 0.0201069280767998 "LPSBP_PERAM" "chr_16"
"evgLocus_82510" 41.3036954006458 -4.4684098908992 1.35000880576683 -3.30991166265843 0.000933254195734259 0.0201069280767998 "ECR_HELVI" "chr_20"
"evgLocus_255510" 13.8962027969747 -3.82826091620155 1.15737349643739 -3.30771434457902 0.000940606999778709 0.0202177208147513 "." NA
"evgLocus_821558" 120.497725048726 -5.87507551733217 1.7763599910723 -3.30736762078597 0.000941772119094349 0.0202177208147513 "LRP2_RAT" "chr_07"
"evgLocus_561030" 121.913943183142 5.58345158739908 1.68857281837437 3.30660989365823 0.000944323015670575 0.0202362171819639 "TTPAL_HUMAN" "chr_02"
"evgLocus_143210" 58.4744454627153 4.69999203855013 1.4221669995118 3.30481022282442 0.000950407302691183 0.020330230498103 "L259_DROME" "chr_11"
"evgLocus_270981" 200.723659057512 -5.85745144229016 1.7730418344323 -3.30361716714125 0.000954460752245606 0.0203442799842529 "HGNAT_MOUSE" "chr_17"
"evgLocus_661058" 433.432440720008 -5.67053159445008 1.71645356706047 -3.30363238672468 0.000954408942484214 0.0203442799842529 "UBC_RAT" "chr_04"
"evgLocus_3459" 29.0397356549915 -4.83563795753294 1.46546518924853 -3.29972898231215 0.000967782395710867 0.0205241330359861 "BORC5_XENTR" NA
"evgLocus_535108" 30.6237786892549 -5.03806384214463 1.52707549880632 -3.29915832326744 0.000969752007543879 0.0205241330359861 "CBPD_DROME" "chr_02"
"evgLocus_646984" 249.34945612766 -5.23446482602109 1.58650482624362 -3.29936898989129 0.000969024466431676 0.0205241330359861 "." "chr_Z"
"evgLocus_821" 160.733535688514 5.16800211265069 1.56628989197174 3.29951826870625 0.000968509235298259 0.0205241330359861 "HR3_GALME" "chr_24"
"evgLocus_237302" 32.1489625394336 -4.29769273534777 1.30330259306065 -3.29754023219977 0.000975357002329745 0.0206063519063633 "POL_CERV" "chr_29"
"evgLocus_252844" 44.7093464603393 -4.43333875072872 1.34508750222672 -3.29594821406755 0.000980900946597183 0.0206808428460841 "RANB3_MOUSE" "chr_13"
"evgLocus_822234" 18.9165627816114 -4.03185717278071 1.22342928972839 -3.29553755712013 0.000982335719126959 0.0206808428460841 "SVIL_BOVIN" "chr_07"
"evgLocus_510032" 220.923366806938 4.78215258137238 1.4516211481971 3.29435306678451 0.000986485040447772 0.0207317619289892 "LGR5_HUMAN" "chr_01"
"evgLocus_559667" 936.313427748146 4.76807040218692 1.44762166246156 3.29372689413836 0.000988685101778335 0.0207416091667297 "CHIA_SERMA" NA
"evgLocus_824346" 40.7354425184779 -4.65585229389872 1.4141111554947 -3.29242314213267 0.000993280426178129 0.0208015843097689 "KRAF1_DROME" "chr_11"
"evgLocus_344288" 73.7227291856403 -4.84068503894776 1.47065715332898 -3.29151157221817 0.000996505167515161 0.0208166891848492 "." "chr_14"
"evgLocus_414555" 29.6311863399448 5.54104281238386 1.68357437006112 3.29123732869769 0.00099747721780645 0.0208166891848492 "CAPZA_DROME" "chr_14"
"evgLocus_51610" 42.5072158511691 -4.8042149054375 1.45999841260021 -3.29056173210583 0.000999875601657212 0.020830451882177 "FNBP1_XENLA" "chr_28"
"evgLocus_790301" 317.453037833348 5.15055230288671 1.56733657158947 3.28618140879812 0.00101555582902539 0.0211203876317624 "PDIA3_CHICK" "chr_01"
"evgLocus_68850" 1052.74820565073 4.75953061203215 1.44868191126542 3.28542144070447 0.00101829934371549 0.0211407414876392 "RDH13_HUMAN" "chr_11"
"evgLocus_672874" 57.0625478525143 -4.17238734123915 1.27021841453097 -3.28477944698967 0.0010206223098284 0.0211523090820665 "RAB5B_CHICK" "chr_01"
"evgLocus_123110" 251.542409276709 5.09739483427719 1.55252048697786 3.28330278217441 0.00102598404600317 0.0211720026873181 "P27K_GALME" "chr_13"
"evgLocus_12699" 34.5029364881258 -4.87921435667822 1.48634014358483 -3.28270374566504 0.00102816655716923 0.0211720026873181 "NUCB1_MOUSE" "chr_Z"
"evgLocus_485047" 11.9774628467069 -3.61724002987187 1.10195254114055 -3.2825733367137 0.00102864225427992 0.0211720026873181 "EIF3B_BOMMO" "chr_15"
"evgLocus_51268" 22.8083239986429 4.1346608335162 1.25929251934863 3.28332041204759 0.00102591987886535 0.0211720026873181 "PP4R2_DROME" "chr_16"
"evgLocus_183917" 1574.24531451053 5.55923807769596 1.69546170415168 3.27889333276183 0.0010421501941978 0.0213765705073551 "B2_TENMO" "chr_09"
"evgLocus_469229" 106.606978889464 -4.3006570534193 1.31147655205367 -3.27924814720081 0.00104084068660219 0.0213765705073551 "KBL_BOVIN" "chr_14"
"evgLocus_119027" 4881.18816235041 6.29299267995349 1.92002901422066 3.27755082519303 0.0010471187730002 0.0214417705671271 "OVO_DROME" "chr_17"
"evgLocus_261922" 46.8000078320393 -5.16367566896774 1.57672589322568 -3.27493554279358 0.00105686084751167 0.0215027935752504 "TCPA_DROME" "chr_03"
"evgLocus_275198" 117.689139646188 3.46796971574932 1.05928884329229 3.27386598821414 0.00106086910451398 0.0215027935752504 "." "chr_27"
"evgLocus_341111" 8.70024236443564 -4.47402604498522 1.3661785564899 -3.27484721798025 0.00105719132159269 0.0215027935752504 "." NA
"evgLocus_687355" 47.8959037908189 4.63201582839541 1.41446429840787 3.27474919912028 0.00105755817861446 0.0215027935752504 "UDPE_NPVSL" "chr_09"
"evgLocus_790122" 995.538355584333 5.03434623657653 1.53681149138433 3.27583849079739 0.00105348787673181 0.0215027935752504 "TENM_DROME" "chr_17"
"evgLocus_90741" 37.9366465301517 4.28620254725648 1.30921251441521 3.27387838113587 0.00106082258044148 0.0215027935752504 "." "chr_10"
"evgLocus_750111" 55.9177342952808 4.43592869423785 1.35539646450128 3.27279051585108 0.0010649137157831 0.0215483131779827 "L2EFL_DROME" NA
"evgLocus_107530" 46.0254788557091 -4.96757875376753 1.52121111297017 -3.2655419825775 0.00109254808592356 0.0215967549856078 "HIF1A_CHICK" "chr_08"
"evgLocus_222628" 63.7322194171973 -5.08585575022398 1.5565203394032 -3.2674521633132 0.00108520204369186 0.0215967549856078 "HMDH_AGRIP" "chr_24"
"evgLocus_222725" 67.1036869486444 -5.16335642141729 1.58105296465826 -3.26577068373756 0.00109166614552566 0.0215967549856078 "ECR_HELVI" "chr_20"
"evgLocus_279491" 948.75046827064 5.63803015453143 1.72565366942363 3.26718521475664 0.0010862259028088 0.0215967549856078 "LAC4_TRAVI" NA
"evgLocus_282234" 35.2359672412772 3.94621683457233 1.20780590136938 3.26726076607029 0.00108593604138189 0.0215967549856078 "GPN3_DANRE" "chr_23"
"evgLocus_295619" 114.241450154829 4.89322820916328 1.49736856673911 3.26788495354855 0.00108354400899291 0.0215967549856078 "UD16_RAT" "chr_20"
"evgLocus_313026" 2816.43242240363 4.44588132399105 1.36050084539417 3.26782694699683 0.00108376609808934 0.0215967549856078 "RL32_SPOFR" NA
"evgLocus_374981" 19.8541868070033 3.58763385064846 1.09769268512842 3.26834085646542 0.0010817999631059 0.0215967549856078 "PSB3_ONCMY" "chr_04"
"evgLocus_376857" 281.85904920024 5.79572252914829 1.77441603313141 3.26627037906113 0.00108974146065265 0.0215967549856078 "MA2B1_MACFA" NA
"evgLocus_703468" 53.4080956608704 -4.10871671855172 1.25617743680402 -3.27080920113097 0.00107240236907911 0.0215967549856078 "TBA1_CHICK" "chr_06"
"evgLocus_71231" 191.58702203443 -5.45339571428643 1.66973553535353 -3.26602362998269 0.00109069147564586 0.0215967549856078 "." "chr_06"
"evgLocus_758896" 19.7687114191382 -3.5782279034354 1.09415704529546 -3.27030559170703 0.00107431357979393 0.0215967549856078 "UBXN4_MOUSE" "chr_24"
"evgLocus_84505" 131.133314144171 -4.93872590841034 1.51133930998364 -3.26778101766162 0.00108394197713495 0.0215967549856078 "ELVL1_AEDAE" "chr_13"
"evgLocus_95569" 92.4006948487328 -5.52958553961317 1.69069693279548 -3.27059535766136 0.00107321352601263 0.0215967549856078 "." NA
"evgLocus_96217" 48.1235655157341 -4.85343682720359 1.48760077033378 -3.26259365011932 0.00110397690106495 0.0217867204248058 "TBA3_RAT" "chr_06"
"evgLocus_859348" 570.234822751263 -5.75612437179112 1.7655440681153 -3.26025528093203 0.00111311977807846 0.0219310227328978 "TBB3_DROME" "chr_26"
"evgLocus_197462" 84.9986164112654 -5.55698972278173 1.70584560401687 -3.25761587666335 0.00112352376823467 0.0220996571751775 "." "chr_20"
"evgLocus_160779" 76.2999854741793 -5.45001029128273 1.67383794845805 -3.2559963742627 0.0011299519443698 0.0221896628550915 "." "chr_20"
"evgLocus_237968" 90.5464335559068 -3.95952155917326 1.21627219780967 -3.25545676889088 0.00113210130214618 0.0221954852674454 "." "chr_20"
"evgLocus_658306" 34.1405634383153 -4.97654424530741 1.52932456475094 -3.25407984675762 0.00113760300132112 0.0222669058052708 "HEXC_BOMMO" "chr_19"
"evgLocus_766434" 26.061479137642 5.35630907840573 1.64652040911659 3.25310822067463 0.001141500141507 0.0223067376755503 "SERA_MANSE" "chr_13"
"evgLocus_704010" 61.787281588603 -5.20665172482162 1.60075146093053 -3.25262968793104 0.0011434240430157 0.0223079423636565 "GALT1_DROME" NA
"evgLocus_798956" 29.3543643025242 -4.08397522155561 1.25606040009898 -3.25141627045466 0.00114831593200092 0.0223669537389253 "EXD_DROME" "chr_11"
"evgLocus_50955" 46.3371508630842 -3.12167526690366 0.960868253837492 -3.24880674789326 0.00115890181696572 0.0224999754707169 "GD_DROME" "chr_02"
"evgLocus_512271" 12.9551387087746 -4.07020135640574 1.25277880354408 -3.24893855554647 0.00115836496581631 0.0224999754707169 "EF1G_ARTSA" "chr_14"
"evgLocus_251459" 114.121994198282 -5.54295377549301 1.70671175743236 -3.24773867136887 0.00116326056981323 0.0225480556080787 "ACLY_MOUSE" NA
"evgLocus_238397" 121.801195353936 -3.96767650351119 1.22385000843069 -3.24196304790555 0.00118709413358567 0.0228863848764677 "PA23_HELSU" NA
"evgLocus_252709" 38.7298355480501 -4.67102126618604 1.44074382371279 -3.24209008520948 0.00118656508695393 0.0228863848764677 "GBB1_HOMAM" "chr_28"
"evgLocus_448332" 54.344842807851 -4.95417897247112 1.52811604914816 -3.24201749941231 0.0011868673436985 0.0228863848764677 "." "chr_08"
"evgLocus_476695" 676.293100983684 5.32399707871884 1.64236753749698 3.24165995562284 0.00118835724126913 0.0228863848764677 "PEBPH_CAEEL" "chr_23"
"evgLocus_447503" 1725.5915325739 -5.92126180018625 1.82832084117445 -3.23863386930634 0.00120103642640532 0.023093443582519 "NP1L1_BOVIN" "chr_27"
"evgLocus_581403" 1245.62571703936 -5.08326226024799 1.5709130733968 -3.2358647631956 0.00121274826237429 0.023281268325291 "ICH_DROME" "chr_11"
"evgLocus_169881" 507.161719563678 5.35166595771605 1.65513531251909 3.23337065993166 0.00122338719072951 0.0234022466141165 "." "chr_01"
"evgLocus_372830" 28.1151253764397 -4.90900526556866 1.51839850700987 -3.23301507667825 0.00122491097980224 0.0234022466141165 "IP3KH_CAEEL" "chr_20"
"evgLocus_822533" 18.9748036778237 -3.45285194459285 1.06782145519437 -3.23354801291602 0.00122262783047594 0.0234022466141165 "PK3C3_XENLA" NA
"evgLocus_54914" 78.8919110939203 3.82237685691674 1.18247053315351 3.23253455350207 0.00122697296188531 0.0234043138701022 "PSB6_MOUSE" "chr_11"
"evgLocus_222347" 275.867791182835 -3.69844080601978 1.14506464509674 -3.22989695110822 0.00123834843281442 0.0235631583409104 "SAS_DROME" "chr_08"
"evgLocus_484396" 26.1092343471517 -3.84741205116351 1.19126267088277 -3.22969244752078 0.00123923447322594 0.0235631583409104 "GTPB2_MOUSE" "chr_Z"
"evgLocus_167739" 28.4959239858753 -4.70027035596823 1.4568519362915 -3.22631987429898 0.00125393131350377 0.0236258994845228 "HIF1A_CHICK" "chr_08"
"evgLocus_239390" 66.0422024476399 3.74334819100034 1.1603510542057 3.2260479942105 0.00125512308208369 0.0236258994845228 "AK2E4_BOMMO" NA
"evgLocus_399005" 66.1860806947967 -4.29485027364338 1.3310048202401 -3.22677289242923 0.00125194785886162 0.0236258994845228 "." NA
"evgLocus_455108" 3904.40348517753 -4.86918249214946 1.50896816077101 -3.2268291795246 0.00125170161883905 0.0236258994845228 "TP4A3_BOVIN" "chr_10"
"evgLocus_55769" 50.7421782180728 4.71760922276904 1.46176117732217 3.22734609179547 0.00124944236495421 0.0236258994845228 "." "chr_08"
"evgLocus_58579" 24.4528304101696 5.26242521976014 1.63136994842818 3.22577060146931 0.00125634009279915 0.0236258994845228 "RPAB4_HUMAN" "chr_10"
"evgLocus_747096" 101.665312568171 -5.61509819319845 1.7395045443662 -3.22798707907046 0.00124664604955947 0.0236258994845228 "RALA_DROME" NA
"evgLocus_120536" 56.5371647309489 -4.83391104904779 1.49963011547085 -3.2234022237744 0.00126677537475545 0.0236756787974691 "TBB1_ECHMU" "chr_26"
"evgLocus_67395" 135.699162720964 -4.47288540915805 1.38764013012282 -3.22337565198706 0.00126689290501525 0.0236756787974691 "TBB1_MANSE" "chr_26"
"evgLocus_795145" 29.9765420473405 -4.80529812432572 1.49058508976608 -3.22376639704603 0.00126516560594703 0.0236756787974691 "TCRG1_MOUSE" NA
"evgLocus_95634" 309.990611379214 -5.28422492272898 1.63889900055583 -3.22425294111281 0.00126301786397734 0.0236756787974691 "EPS8_MOUSE" "chr_28"
"evgLocus_69745" 14.7070082263611 -4.1968158076332 1.30233047912163 -3.22254287595557 0.00127058148090664 0.0237076254825244 "CUP52_GALME" "chr_24"
"evgLocus_272376" 10951.1588977927 -4.9643458927949 1.54156653248502 -3.22032542104577 0.00128045155107083 0.0238114976596351 "." "chr_29"
"evgLocus_657902" 30.9143233492829 -3.98007644620276 1.23606624514433 -3.21995399667112 0.00128211169467106 0.0238114976596351 "." NA
"evgLocus_83914" 62.1186216094966 5.01617376945073 1.5574103576699 3.22084269232396 0.00127814282619186 0.0238114976596351 "SERA_MANSE" "chr_13"
"evgLocus_121266" 45.1968033174498 -4.75789331193045 1.47853172226887 -3.21798527570937 0.00129094444774786 0.0239384265318447 "." "chr_06"
"evgLocus_25649" 91.1704198963801 -3.1202483100423 0.970647835692511 -3.21460389165361 0.00130624636396119 0.0241847375485179 "." "chr_Z"
"evgLocus_824165" 50.8160974298318 -4.7212986952362 1.46949270545842 -3.21287657822251 0.00131412747752129 0.0242931065636227 "TTKB_DROME" NA
"evgLocus_49677" 17.7644078833059 -4.56522604644324 1.42148045906514 -3.21159958079596 0.00131998214604715 0.024363738255006 "HGS_BOVIN" "chr_15"
"evgLocus_373934" 27.8943263453623 5.45627499797794 1.69942524517318 3.2106590233817 0.00132430971519485 0.0244060093512602 "AK2E4_BOMMO" "chr_02"
"evgLocus_604452" 71.5651100358556 -4.06080400440263 1.26511837561287 -3.20982137535976 0.00132817480857145 0.0244396406019622 "CTNS_DROME" "chr_13"
"evgLocus_536225" 21.1802652907831 -4.50862678164413 1.40495509175652 -3.20908960585161 0.00133155987038288 0.0244643492136756 "TNIK_MOUSE" "chr_11"
"evgLocus_24552" 50.1467444157194 -5.13187289844466 1.60061212402237 -3.20619394381954 0.00134503301019403 0.0246363156408476 "." NA
"evgLocus_255251" 24.3259549582292 -4.12323822308789 1.28595944873955 -3.2063516677212 0.00134429591479213 0.0246363156408476 "." NA
"evgLocus_41784" 25.9767223133484 -4.82928945742306 1.50759650326216 -3.20330370027615 0.00135860625303263 0.0248469378703479 "RCC1_MESAU" "chr_22"
"evgLocus_143685" 294.666933219219 -5.85531346689913 1.82934000574858 -3.20077921463434 0.0013705650717184 0.0250274374910285 "TBB1_MANSE" "chr_26"
"evgLocus_109708" 459.95469256275 -5.4275865893138 1.6962619600508 -3.19973371869475 0.00137554609315228 0.025080162328571 "NINJ1_MOUSE" "chr_16"
"evgLocus_222757" 91.5514189739781 -4.51940156766607 1.41333544133142 -3.19768501906993 0.00138535508980205 0.0252206210041623 "DORS_DROME" "chr_19"
"evgLocus_119000" 853.823639170617 5.27886647567387 1.65137397965262 3.19665111641418 0.00139032978020774 0.0252344855107705 "." "chr_20"
"evgLocus_35181" 97.3443331970424 -4.17679247662082 1.30644840806217 -3.197058874155 0.00138836586309386 0.0252344855107705 "RAC1_DROME" "chr_15"
"evgLocus_794920" 27.7355705796971 -3.83850634804647 1.20096076777846 -3.19619628803273 0.0013925234298255 0.0252360637910434 "MTH2_DROSI" "chr_08"
"evgLocus_152597" 840.663345550796 -6.8046404555423 2.13000015048037 -3.19466665483929 0.00139992433004279 0.0252852578224869 "TBB3_DROME" "chr_26"
"evgLocus_267330" 27.1203129478021 5.41246583214619 1.69416466012449 3.19476964638637 0.00139942488437593 0.0252852578224869 "." "chr_14"
"evgLocus_286740" 3999.51259180559 6.00177211417667 1.87888442162213 3.19432746639894 0.00140157034761927 0.0252852578224869 "." "chr_20"
"evgLocus_271623" 30.555846739799 -4.8703136607267 1.52492238971994 -3.19381084149546 0.00140408086021976 0.0252924580820639 "SMCE1_RAT" "chr_27"
"evgLocus_455458" 535.082666392806 -5.05414654712455 1.58367821573217 -3.19139740442027 0.00141586385672532 0.0254382866108994 "SURF4_DROME" "chr_11"
"evgLocus_535526" 36.1846695591181 -4.91255013797497 1.5393651312424 -3.19128323636258 0.00141642350525669 0.0254382866108994 "VPP1_MOUSE" "chr_06"
"evgLocus_42250" 69.2002916002515 -5.08407573766658 1.59357881653628 -3.1903509791358 0.00142100104117059 0.0254573453498828 "TBB3_DROME" "chr_26"
"evgLocus_606517" 123.080228154335 3.08128136707851 0.965857838260505 3.19020175125136 0.00142173503957522 0.0254573453498828 "HEM4_HUMAN" "chr_14"
"evgLocus_581050" 154.685415786141 -5.26204682558321 1.64989967650565 -3.18931320522941 0.00142611272003083 0.0254976183182826 "OSP_DROME" "chr_20"
"evgLocus_821564" 343.318167667996 -5.66531760747718 1.77763283219756 -3.187000996417 0.00143756279619156 0.0256640309025017 "." "chr_14"
"evgLocus_659160" 17.0803621581335 4.73706085449018 1.48663550475055 3.18643059401775 0.0014404004343365 0.0256764238138646 "PUR8_CHICK" "chr_15"
"evgLocus_13080" 23.1494472005829 3.30650380301756 1.03845122252585 3.18407232934356 0.00145218721534034 0.0258354380819393 "UDB23_MACFA" "chr_12"
"evgLocus_522485" 8.28230297757237 -4.39796373302854 1.38154996685636 -3.1833548105653 0.0014557910264053 0.0258354380819393 "CUA1A_TENMO" "chr_13"
"evgLocus_690158" 9517.94829333677 6.43667786981431 2.02189458837945 3.18348835137508 0.00145511968045763 0.0258354380819393 "." "chr_12"
"evgLocus_271097" 55.7711410558429 -5.15957584970259 1.62143593477309 -3.18210281334653 0.00146209905516697 0.0258725691912288 "TKTL2_MOUSE" "chr_09"
"evgLocus_761923" 244.310701325898 -4.31906381309053 1.35735599884658 -3.18196833900663 0.00146277808300724 0.0258725691912288 "PP1A_RAT" "chr_23"
"evgLocus_95646" 60.8128827842772 -4.357853511605 1.36968146615455 -3.18165472724099 0.00146436279419427 0.0258725691912288 "RAB5B_CHICK" "chr_01"
"evgLocus_279872" 93.6646815529634 3.83605039038757 1.20605883965722 3.18064945444771 0.00146945320705086 0.0259242709385306 "NUCB1_MOUSE" "chr_Z"
"evgLocus_386926" 13.0763667540617 4.33338902377561 1.3636978560941 3.17767532185413 0.00148460900208054 0.0261531341704748 "." NA
"evgLocus_560346" 869.895820397627 -5.88320326102196 1.85172033276747 -3.17715540349944 0.00148727318215355 0.0261615939045776 "TBB3_DROME" "chr_26"
"evgLocus_687711" 331.383671841374 -5.57968678271791 1.75657749661679 -3.1764535259415 0.00149087675027832 0.0261865287266628 "ANX10_DROME" NA
"evgLocus_86747" 883.649001999907 -4.92443713514226 1.55095647821775 -3.17509691877433 0.00149786463114793 0.0262707473155506 "UBB_RAT" "chr_04"
"evgLocus_2503" 55.3232309657533 -3.52136641676836 1.10958863534576 -3.17357830153972 0.00150572281386807 0.0263343231911291 "TATD_CITRI" "chr_08"
"evgLocus_767208" 83.4113939754681 -4.1032761932952 1.29296224660197 -3.17354679464076 0.00150588624976404 0.0263343231911291 "HSDL2_XENLA" "chr_15"
"evgLocus_408959" 34.407965667464 4.74439781140428 1.49542427985735 3.17260985748932 0.00151075390404126 0.0263809344263998 "." "chr_05"
"evgLocus_120669" 858.926902131245 4.87993630328692 1.5395353093566 3.16974626929883 0.00152572104680831 0.0265262879821723 "TRY7_ANOGA" "chr_03"
"evgLocus_25653" 467.082533118058 -5.08830886948569 1.60524819873343 -3.16979571975254 0.00152546142887021 0.0265262879821723 "." "chr_27"
"evgLocus_687778" 59.3948061054361 -4.95369563124093 1.56258323744365 -3.17019632141009 0.00152335974496403 0.0265262879821723 "TBB1_MANSE" "chr_26"
"evgLocus_271605" 71.1539015177895 -4.55423831324499 1.43716595567925 -3.16890216835989 0.0015301589099988 0.0265648892505443 "EXD_ANOGA" "chr_11"
"evgLocus_132068" 103.502556303701 -4.08632259185683 1.28982851668903 -3.16811307781158 0.00153431830520566 0.026598551343066 "TBB1_MANSE" "chr_26"
"evgLocus_648999" 27.7361363883665 5.44801835920076 1.72008058047418 3.1673041490294 0.00153859307753716 0.0266341134043607 "NDUC2_MOUSE" "chr_19"
"evgLocus_120" 752.341164182118 5.05017473273397 1.59669185590179 3.16289878605394 0.00156206629820532 0.0270014317261205 "." "chr_03"
"evgLocus_206532" 13.8094443760747 4.42065136633171 1.3978498355358 3.16246513320029 0.00156439468220984 0.0270027145507084 "PSD11_DROME" "chr_12"
"evgLocus_214938" 393.660314486826 -6.21897578720318 1.96956917077699 -3.15753103748563 0.00159111297645257 0.0274243774747127 "IMDH_DROME" "chr_17"
"evgLocus_47549" 22.4839241414314 5.13965492089646 1.62882639656019 3.15543444761857 0.00160259274314802 0.0275825552732329 "." "chr_19"
"evgLocus_314896" 27.5932319849388 4.84379210169495 1.53770835282512 3.15000701712766 0.00163266541075448 0.027840555303226 "GEMI7_MOUSE" "chr_15"
"evgLocus_414120" 30.4066155917461 -4.81701111881476 1.52875457435986 -3.15093815554521 0.0016274694676255 0.027840555303226 "KLC_DROME" "chr_16"
"evgLocus_437928" 423.509408582375 -5.19139684377072 1.64732352308474 -3.15141304729834 0.00162482533842675 0.027840555303226 "TBB_STRPU" "chr_26"
"evgLocus_560024" 30021.5667266386 -4.83321851451458 1.53371707258487 -3.15131036936875 0.00162539669918671 0.027840555303226 "ACT5C_ANOGA" "chr_18"
"evgLocus_657965" 50.1779618520576 -2.69872418201756 0.856657127184292 -3.1502967714608 0.00163104688835028 0.027840555303226 "MAOX_ANAPL" "chr_03"
"evgLocus_738269" 20.3523256732249 -4.69588732753943 1.49078795947771 -3.14993644648472 0.00163305983110035 0.027840555303226 "CPO_DROME" "chr_18"
"evgLocus_818" 65.8676621666437 -4.11941357755313 1.30783553912317 -3.14979479783441 0.00163385177211519 0.027840555303226 "GTPB1_RAT" "chr_20"
"evgLocus_449914" 370.344408087371 -4.93344153779841 1.56732963236 -3.14767323729464 0.00164575553504905 0.0279638376657484 "." NA
"evgLocus_66210" 24.3042867714716 -4.72806038040392 1.50200244369741 -3.14783800801619 0.00164482818032763 0.0279638376657484 "CANA_DROME" "chr_22"
"evgLocus_271761" 107.546831922912 -4.91276012135462 1.56099412510227 -3.14719962256922 0.00164842379049008 0.0279695022468565 "ACTZ_RAT" NA
"evgLocus_758849" 43.4556786081553 -3.67264219546114 1.16746088033874 -3.14583748141996 0.00165612003859948 0.0280603422098772 "RTJK_DROME" "chr_01"
"evgLocus_396" 453.273901396813 -4.49430366804179 1.42926946052502 -3.14447610626962 0.00166384498058592 0.0281235185198782 "ALDH2_BOVIN" "chr_23"
"evgLocus_880459" 24.9624134314486 -4.33072229884385 1.37730148582848 -3.14435317423534 0.00166454417151629 0.0281235185198782 "SC16B_RABIT" "chr_11"
"evgLocus_296638" 954.763523781453 -4.93724396217133 1.57041973027721 -3.14390087374909 0.00166711901333641 0.0281273502264182 "EF1G_ARTSA" "chr_16"
"evgLocus_407" 26.6673334855351 -4.55904359642508 1.45040932522797 -3.14328067058485 0.00167065564379825 0.0281473754670313 "ACSL4_MOUSE" "chr_01"
"evgLocus_42766" 217.261658240594 -5.37883724187674 1.71475974042457 -3.13678768813697 0.00170809768375194 0.028617205809321 "CY1_BOVIN" "chr_07"
"evgLocus_84086" 27.9089598393445 -4.13543178045788 1.31830007947124 -3.13694267705465 0.00170719501472165 0.028617205809321 "." "chr_26"
"evgLocus_84714" 154.06509120107 -4.91049313049863 1.56514255728422 -3.1374095015467 0.00170447883823754 0.028617205809321 "ARPC2_DROME" "chr_05"
"evgLocus_95187" 43.6177528844772 -4.93145329390382 1.57172289907441 -3.13760987818397 0.00170331418438911 0.028617205809321 "CTBP_DROME" "chr_29"
"evgLocus_373696" 12.9011093333488 4.31663896149515 1.37633648339015 3.13632531985386 0.00171079316591295 0.0286223342660213 "MO4L1_RAT" "chr_04"
"evgLocus_312250" 32.5413123946297 2.87225772447036 0.916477933033955 3.13401732975925 0.00172430672184752 0.0288081871980634 "ATPF2_HUMAN" "chr_01"
